"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12","sample-13","sample-14","sample-15","sample-16","sample-17","sample-18","sample-19","sample-20","sample-21","sample-22","sample-23","sample-24","sample-25","sample-26","sample-27","sample-28","sample-29","sample-30","sample-31","sample-32","sample-33","sample-34","sample-35","sample-36","sample-37","sample-38","sample-39","sample-40","sample-41","sample-42","sample-43","sample-44"
"Leminorella",61.3543317683668,63.6198180215964,65.7779834514716,62.8801202314007,61.2706370117707,60.0578774722712,68.4618065050397,64.9088131327501,64.7969424814636,98.3614440645918,62.8077396012176,67.3346880340723,59.7663728007178,69.3285368542186,54.5151797683078,55.0172813270288,63.6167313034156,70.5906992754167,65.8205370699156,61.8654299256076,63.7846669753378,69.3357341136311,66.4260587217067,69.434499373559,64.1482674005848,65.2304485307159,62.6130569807966,78.8079378309513,60.7784326322111,63.4133368555159,68.6118149491736,59.9535967135633,57.7829635450435,55.3812888392382,80.8682266033678,96.3308229807175,63.3406436039933,56.9595442164502,58.4735655173172,58.2149168268895,61.4766405163984,63.2909125377085,60.7278750970845,66.0535340905554
"Megamonas hypermegale et rel.",55.4987937123691,59.5290250324128,64.2669032297221,60.9721251229854,52.7678321922867,55.7542514747465,57.3155683377398,60.1860487819864,59.3488560256637,63.3776467008577,57.136877451276,62.9303449015653,57.6358484045468,58.9158601724406,54.5538518450464,53.9164870509989,65.2093059366245,67.3195561547435,60.4661190721327,59.1488590105798,53.2613267986959,58.5879726901675,61.3864244278314,57.8946873703098,55.2282247060554,55.4928283672591,53.1391543014488,53.3181055502399,54.5554178604803,55.0948662549731,52.8186429889937,53.1973632974745,53.5886128219518,52.8913143590963,58.3565844283126,54.529148658767,57.9212939258495,55.2838813775547,97.0906956789135,121.358588365635,57.0212157341457,54.9810453379838,62.7822330238479,62.6685551205645
"Megasphaera elsdenii et rel.",57.0505282112457,57.9754363897636,60.8330003688462,65.0515695833367,55.5641252460691,56.931680601799,63.466368677071,62.2068421878735,158.908318687178,166.947269998785,56.4725177995913,64.2692481637841,61.4357750567603,57.6070868655732,59.1112181021141,59.2505212938857,66.6362562857282,66.5278338779449,60.6561267312369,58.4155785288356,55.5267914572131,57.2437711481965,57.0255302408658,60.2460759891485,62.2276460536855,62.9302859723534,54.5409542291442,54.9928493716034,58.3937548645013,55.6802459250922,53.7110001459516,54.9033942886003,102.734512524546,113.444255952084,64.9114711500754,62.4750133580889,61.2872170778067,55.9874207857618,57.5299468579983,56.5028162022138,61.6472638419491,60.5288917609394,62.3280988860589,63.7852312922165
"Methylobacterium",55.3510149866132,55.7107609843986,70.9029410111134,60.1039199396831,52.682299429572,63.7420089357316,60.3242444904539,58.0083230660876,57.3012243053509,57.7088760104351,60.1582901525966,57.6693864131491,57.4950880524959,58.1450458742926,52.3325834648211,52.9428995958097,81.9528974347858,66.2484961336247,65.6753118805466,69.0105956732866,54.797907244354,53.594294757221,59.3587993059561,72.9722922343146,56.0959791992987,56.609389694675,53.8006513438127,54.1459895880782,57.2370277253784,56.4078745885182,64.34431593314,65.148442824456,54.0728941238353,53.2139916260763,63.6157324172414,59.8072858300724,56.6646433585314,57.5055333534638,53.2238799708832,53.6419728558293,53.2626302668097,52.0874918133794,69.818343947076,65.4663201758887
"Micrococcaceae",56.6559298348266,65.6628819485541,76.2711973546729,64.0358748784582,61.487400594876,62.6090474928223,56.1846811634184,83.2883415046967,63.9004676659373,80.6599563982797,59.7058011618565,68.3968123195582,73.7310953239232,70.3604046484772,54.4710915285332,54.6316914083315,71.9576660922151,73.5944587603778,62.0640088881741,68.0872347589857,57.0683939394685,67.2998482864913,62.114201297399,67.5827963518309,57.4588773799204,56.1490724469324,54.6948353912464,56.9555354932271,56.8055590466404,58.8613673907225,55.6910692635927,55.2236455610853,54.9869362774423,55.8158857734967,60.1949328669193,68.5710934220627,59.279695449082,62.691959586035,54.6210377981609,54.6197015016352,59.4072406510479,57.0811504408056,63.9446128565936,62.3047177215704
"Mitsuokella multiacida et rel.",52.98220972551,57.1917649538983,61.4920171436976,61.1107589919825,52.291161484696,55.445308755866,58.105118321417,57.5258189892987,59.2878537059257,57.5057508211426,53.1558972833203,69.8774515652029,57.7761309784852,55.2520633270869,56.1723609634539,55.7681035093449,68.1522169282991,65.4053772886339,57.1167857177602,56.3358729693665,53.0776247406017,55.713414389757,56.1768606944209,55.380922569418,53.4197680821183,55.9264594193753,67.8661150142004,53.0673290871616,54.3463446264908,53.5818463860848,54.1532486352029,55.3197282282322,179.836201033639,2389.62654216392,56.0700724941196,53.7784152319115,57.4810753382598,54.9090103832323,54.6237894154902,54.4501750814856,56.1399811307565,53.4316721647111,64.1913555545648,58.2316176885191
"Moraxellaceae",54.3845925877119,56.1868979595915,64.8718404804649,58.160879336772,53.3652750164106,58.9538549960762,55.9859970823963,63.2744527119476,57.3947854634256,60.022633158956,58.2251460633169,60.1059342295814,57.520629288769,60.0068397725322,53.0233484527842,54.0283218595542,69.2861465117138,60.0615796647743,56.3212167080901,58.8427352692754,53.6369988164859,58.7455603720316,57.1748518719151,57.726103623448,55.3059407774413,55.4184399618157,57.0378922049813,54.1791583490601,54.0022321964634,55.777171511872,53.8788559356292,52.5893082387155,53.3640455566391,52.8394975745093,53.9992282135112,53.7306891876968,54.0438056432862,52.888348442186,53.1341641592559,55.5567346947341,56.388490280606,58.9602854918391,58.7006361464215,56.4039233768739
"Novosphingobium",64.7560315725574,101.811209631542,99.5458236783931,70.0961304990024,62.3933406768264,76.502742371808,72.5489359463512,113.915609078482,79.8410578797339,123.580538934729,67.8894285824769,67.707605174178,85.1108747285986,90.6143559272708,72.5530157422119,75.3043866419475,85.4828718339772,83.8202544537109,108.602196192321,99.7208803234967,64.9275357590614,79.2551706584841,81.6806762789372,87.8848324043934,70.2195837247947,72.8603051731747,76.1516643900054,83.8313307547681,71.7619094402255,83.8186269640637,64.4338298858495,64.5823286913091,71.1134670228079,66.7631565409509,78.6656719624771,87.4970710812411,66.7330586936738,71.0221153023721,60.2248454116599,61.7382396135096,77.4270204432054,83.0067616826862,80.1486611335615,71.5680803324591
"Oceanospirillum",57.0471158338603,60.6613800247911,68.8995508573041,61.0742498493625,62.5517709225905,68.3537532719262,59.5948505213608,69.8377160290328,62.4821547078687,71.8835426928623,65.6647864825268,68.5212176113342,66.1420281475715,60.0223027398132,56.2676124130676,56.3245752712798,76.739119443535,89.9381385269476,60.3206094262196,63.2020710308904,55.1728844435943,62.0212164507563,56.5484287955177,60.7201840408948,56.0664143559987,56.67801580649,55.7992783768797,55.5889886112,101.850821754292,62.8656526276204,57.532506104238,56.3898071665352,56.959888338905,54.4325189799961,59.7257420813826,61.9153296007774,58.0755580589626,63.6129433905133,60.9818550656542,62.8636714869304,58.5899084007767,60.8117814759916,61.5782968710531,63.8863959059572
"Oscillospira guillermondii et rel.",327.427746053432,167.381387380212,209.652102146379,204.777057019674,242.829082214694,238.835341356992,693.572018730696,810.358258068587,249.080887234057,277.698774315003,363.572632802935,362.525782536105,258.037163159954,261.667208512045,451.098497141878,708.843487774219,237.319278626471,415.095949951224,223.490573594986,255.708502047048,425.185504166948,559.2485160024,274.888048768445,195.211759540519,169.388596345745,247.400996701647,1019.49298836141,992.561464338136,225.751337745379,227.454461199704,583.792704642206,323.138907603822,667.817129547828,355.128414398297,190.513340355055,93.0622873736488,224.994554258753,460.114684787326,603.234061349666,534.883666047616,359.037909771811,513.55392404074,671.430783178001,716.658168416233
"Outgrouping clostridium cluster XIVa",220.860472799623,235.921456897286,245.232081203362,253.378985831469,312.858104496402,322.90185488236,359.555660337849,321.642602738737,383.958326774161,394.056644526589,284.366039024614,215.897479168698,998.515465233998,1036.43238998336,223.971959892908,236.597932158972,245.49053128683,254.802000335186,306.686291906657,251.058537642816,265.230335377249,208.038412945499,543.021221555938,646.426415219089,359.265280647855,342.341013877928,214.467470816364,181.822850170087,301.736063506935,250.358087202236,521.0034306381,544.184075013659,536.188463609215,569.305704852311,463.459035333923,682.069134858018,406.358551231557,552.943860623341,257.487052782083,295.499677029818,613.057715287782,624.554007903404,234.618095636614,256.591730465609
"Oxalobacter formigenes et rel.",233.622041222979,271.212372289162,330.951521408488,289.929894075201,143.536358924376,151.376831522323,442.902363512642,394.147135783651,227.8620771077,267.044356961096,363.641404317877,470.964831296949,159.418762674815,179.413678826745,110.171913212678,149.612157178239,154.499023291128,173.719729253826,236.123572178414,266.02627883339,387.955117509685,531.66687969748,207.199354489168,190.671657647131,172.966369106345,142.339721463247,569.322862759708,610.630347410576,142.462381108134,181.983832194168,211.241133249328,165.435640936018,130.280342554133,103.099318195885,139.202462723586,219.277100834598,136.833847123229,146.323008225601,305.144004063891,371.150235818617,178.605209434675,146.423884255672,326.243853491683,196.988229505966
"Papillibacter cinnamivorans et rel.",765.069251437692,768.170619988153,641.885543225572,870.427674078643,483.103496204931,532.307028285767,879.107444771635,541.001071970457,533.357123716664,669.239628366847,414.564688633849,189.534148782939,604.133178019333,412.005268734438,513.365410319302,426.453007512724,390.687539070977,431.187394812883,496.310507124053,756.755195833517,663.916137254052,317.115612659425,636.434159950371,1170.7605566729,711.616433758576,817.481289942648,244.64069075271,260.270689194774,505.539644364833,450.268990402486,322.503951908026,340.059204111977,442.352988360641,1074.21037477203,580.515741321769,687.076838413748,517.70436642772,262.938596644141,560.626436991255,388.590035565624,447.410992402497,622.586148241939,820.45972204893,700.269080227039
"Parabacteroides distasonis et rel.",434.470470315247,271.090439852101,211.092428437231,244.281772331129,254.427428682344,155.778914588998,100.469069648189,150.653795922765,152.404191257954,190.355069608465,120.674166168529,158.379819429784,444.436765895396,597.146818898458,236.990147550529,193.353245136777,222.427997518691,212.969110063095,219.211998977952,352.475380395843,166.023321615825,227.669169961407,307.833006570809,295.813454250633,312.650739787963,296.638093719323,367.599539804758,376.359460076872,311.534491713213,404.010066083329,140.863298815431,169.365976248625,232.035056066501,117.367620850425,435.09004682829,135.90998825136,416.535102750798,130.32643068312,206.356896951777,170.757297450893,115.037455331727,138.450131808824,248.87580290371,220.170141775337
"Peptococcus niger et rel.",78.4474418358018,80.9129619823991,79.4954443065357,80.7306484281826,75.8254339116558,74.9076146959819,104.937041255083,111.146984660642,88.1747081319663,72.1774128027002,128.24584220404,97.5842491787803,80.0437881387226,80.9279637051072,127.685343491831,158.114423002087,110.791594824601,78.8486796358793,70.4537997713496,75.382756437308,93.0878160413695,100.964588341476,75.6472865477235,92.2903138228415,77.3289254395777,79.0430222934616,129.9798285986,177.013278011613,70.4619136176431,65.66000697594,90.0263526770041,90.3025272276265,86.0136567965012,90.2529812267631,73.3945432206083,84.2258055823885,82.2263086670025,115.489190717969,105.40825511754,113.454860547761,129.168708690847,118.501269269553,75.1636161493406,68.7471528981153
"Peptostreptococcus anaerobius et rel.",60.0668477510003,66.1963750634635,68.1782151237285,69.8317554997522,56.7141605177231,57.7517772171694,69.0669256858895,86.6957093540593,66.0386088498268,67.2267529514607,57.3940824786623,67.6011888414566,64.0609123161519,65.5961942314646,60.0547717651936,62.1550025039261,77.7418782947789,66.2013992473748,67.5392211948061,70.9126582904826,57.9814365198978,62.4982531113508,80.873709320092,86.9174324454034,63.610694200261,60.3997679009882,69.7082508681242,60.1680241193443,55.0007432785452,57.4442797545947,64.3128516795195,65.5452391195326,59.0877324248806,59.7545913841369,60.7847671407177,67.9590428603011,69.390555911521,71.6618006728257,57.329572957017,57.9708677596568,67.675740376412,60.2804935170649,61.9033203347661,65.4632093266248
"Peptostreptococcus micros et rel.",55.1557303681163,58.9934096468548,56.4808537501103,60.1112398055404,54.5468990592242,56.4394160242353,58.0078972981442,60.9575388692901,55.7638866118969,63.3383266494966,56.8371919302339,61.0384861716552,58.5310791348446,56.7550364654171,54.4245399574302,54.9950024236866,66.5143583586203,72.1614236442962,62.2311697653031,62.3080901512419,55.4791745946676,57.701286400153,56.5587958469667,59.5215828474225,56.7253724657059,56.1027574937875,54.0099478983768,53.6807831510887,56.4610155447572,55.1414918777775,55.0647232310243,55.541490426989,57.2320975545193,54.7604134579635,59.227489671702,59.7105828574308,58.694590302805,57.1549000595699,54.0923323396677,53.2160488520801,57.751473193551,57.4697436617092,62.6817453864915,63.9604358754905
"Phascolarctobacterium faecium et rel.",56.1685442873472,59.9347208054025,58.8867173758123,58.860397720652,53.4929185672133,54.9747355780873,79.3678642703672,77.9564937486585,117.618914130469,99.5821987701549,68.2364489065043,78.8271688177395,60.2199162846391,55.0696961469386,73.2083029408436,67.8105469613241,71.5476716369815,67.6594174526401,70.5928520146701,64.1423347326104,66.3927865612879,65.7825758042693,74.5634009192645,72.2132047123201,70.8891262608793,71.3489471165854,77.7928426861414,73.605711571596,70.755415720495,72.3524046127459,60.5744589295947,71.2008235413397,75.7592958364104,103.020435702225,82.5946051399713,69.1319176546405,77.9097423803817,64.5100021494789,55.1852675784553,53.3087794357368,58.1233498882289,56.6900506008698,82.2307629719814,90.4627220414086
"Prevotella melaninogenica et rel.",77.1709910766352,62.5848128276218,65.001290516257,66.3968618826085,75.094611349746,64.6863430201827,76.3461610753626,84.2236668466381,81.2786513162646,72.6731962178065,65.6163905180815,72.3757484949575,57.190740882495,84.5843912193903,2721.69877983768,1071.49274298914,69.3679812796528,79.1107651116715,65.9748903407879,66.1619465679589,91.1480147270131,68.8300921356006,81.1117199716398,75.0572410075302,344.751996844018,997.705468535347,203.663485246024,62.4673154247021,133.887837031329,143.758209588846,69.9949156823984,68.1085018608173,1138.15076601389,3386.64835572354,174.730059735872,65.4845016897858,70.5736780991257,62.1725116696212,94.1399162967694,61.6728195151907,96.8005967348169,89.6907689761906,65.5783103391629,63.0005835333322
"Prevotella oralis et rel.",113.994883352243,77.1947269703522,85.1211078548529,85.0375325480376,90.9112008404527,70.319530385841,86.0611454944354,116.238936414523,114.956205651772,100.111630346543,85.73474870791,94.3775132745623,68.4031253314083,83.8323591313487,460.450506599045,277.294258525737,93.7634944516958,100.504345972964,84.2364813584283,91.9246835166341,81.8673333670528,80.7445565513799,113.124976034116,104.137574184489,127.379258222587,176.246295843554,103.786616272819,87.2415097843728,226.993803178221,268.787677636019,88.6832736380691,83.3030856454974,164.015744691919,194.851505183864,120.463204670949,73.0093911643897,107.447303600263,69.3296694630624,85.463315644174,74.850796009303,128.413028861745,127.807077442735,71.2675066746993,75.1386060188345
"Prevotella ruminicola et rel.",134.938296865435,93.7251541596818,112.782284610876,107.973791066784,109.206894014341,83.8127440620031,83.1110498539383,115.41497452082,122.01416033392,146.125771689611,104.184709504932,110.381303085873,98.9465014344571,125.544890586403,277.953716970455,224.283393132408,134.435157080241,140.035483688834,106.035246333508,117.329287204599,96.3632255958876,101.026164795875,137.579410988498,121.313124815038,100.518621420924,101.842968971161,116.180517879496,108.705368212888,163.809732187485,195.516383081558,100.929262304533,106.396750961149,130.935829412056,142.713766137134,142.837286443433,90.5401671381499,146.839397288786,79.7784536048608,92.9608867086919,83.2533126735048,94.2651244052294,100.833996577761,89.3919599252249,79.2771118814182
"Prevotella tannerae et rel.",412.492453969081,218.288974005907,159.004001606804,149.577209717638,276.054078445952,167.814495494879,194.476330589876,358.603317161693,190.472114272704,192.950144336114,166.650267534039,179.538125532354,168.422593727592,252.123043569896,198.87305026625,193.068574767431,261.158328804631,265.094481104441,168.665364886816,242.847751141193,127.30321076118,145.106268868873,509.290465298016,576.131482009231,159.013812643279,178.868521716452,364.992980103942,445.782532292465,220.846290040968,305.279513071448,202.045017816361,238.04579276755,153.694152798037,115.105950214035,377.111250793085,133.015911262062,387.564414898757,137.402890883951,198.239641926128,180.846503178269,114.805706041733,138.802024823874,106.072988866478,125.661438137757
"Propionibacterium",69.0976877171007,73.3588998006327,82.7205272227071,74.9821665028803,64.8724617095589,68.7112525977324,68.2346581655447,89.9488658241337,90.1070618000408,106.626290533645,70.4524110389419,132.095248405299,69.0788082154697,70.7163872831071,59.4137785209759,59.9292602426162,83.3075473920193,91.8519769735782,71.3696572807835,99.8288431271167,61.6616413825703,73.4649824456537,77.3809388837491,74.779156330546,64.2010099140391,66.9635870330001,63.4378537432426,64.2771586929921,62.9310911220568,64.6606185974257,67.6457258880668,69.262363185568,58.2479121162502,56.5593896915454,69.8466528979546,70.2662054344447,70.680702465691,60.5448219234323,60.1109776147586,58.6578870205858,60.4190821375631,61.9833889577758,66.9188427034971,68.6298548465954
"Proteus et rel.",58.1847881680156,66.2648524262296,65.065975056612,63.9532499269246,57.8531471234651,58.8117835049876,59.0811110560296,62.5338330690531,63.5614861320259,66.7200805001874,59.1486982502304,66.8499158779159,59.7651853580019,68.3314267058221,55.4864446208558,55.9188115891823,65.8949904837797,65.0651953869102,62.4392041858725,60.7049915156893,59.2948361494422,66.1016864000847,61.6834961246287,62.9107723280148,59.3630883728088,61.0580936580453,57.8612333217189,64.2515521466342,58.7960375641349,56.7731747261904,65.5626272320901,59.9377056587992,56.8469159633406,55.6585394927085,62.6514446135167,73.3186084017398,58.7588460376544,56.6537726554762,55.9734054487636,56.4652662322689,64.0242099038019,65.3040267076262,62.2882896724999,61.7902136061168
"Pseudomonas",64.1047405628031,63.6057389656788,65.4300237404323,70.1059596707149,73.6235473431788,92.2748002020089,72.7075797970329,63.7097230223319,61.1619126298829,61.8555368984974,57.5091646153399,89.1494867129907,72.1797701844084,60.3971735160054,66.2063658155311,103.370254055626,66.4819063962322,66.8051938420458,61.8605151020005,65.5388288167032,58.3525497969097,59.0793015561926,74.7782853720315,60.8762273877262,61.4469579689475,58.2078390417134,390.212520979596,117.686820302191,69.964780597971,64.2056273855631,61.871700367475,67.587040993811,59.8660398520299,66.8448944920256,87.980033989269,158.210253534719,57.4256599773677,85.6167106149724,59.9476241530783,68.991508286066,68.7803378273875,67.3937036861835,60.5838075082944,70.3251310395661
"Roseburia intestinalis et rel.",571.495767456081,569.308178502281,1301.44989296946,1613.5712336798,994.186124875559,587.120082303768,665.713785994235,631.592843063397,931.537955130279,1764.26685347641,894.039341777267,382.875258204747,667.789195434387,538.997691352954,1051.90243974144,775.75407623669,367.073137679628,581.0186506175,333.44165016456,412.198013685626,1848.5053799764,599.493345298033,1065.89242970571,1525.97800102605,948.468465916366,1261.9210824783,514.603676611991,390.60140820293,1968.13774055283,848.442429902445,751.743327439017,711.369856040727,986.008168071524,2578.2318996166,534.436832792428,636.814389552275,803.963490189946,1215.68552002216,1146.52840488916,1053.22200222314,1537.88798772025,2329.477604215,753.229000545009,886.820802349716
"Ruminococcus bromii et rel.",260.543261837641,780.595298379574,985.115370272357,2045.57238770029,417.588256377191,511.192168884194,1956.96036884052,1900.88014679879,281.713107718889,195.195240102803,1761.52674991362,2290.52033486994,387.856901505218,273.152336173526,1748.1192133132,2040.30407617447,412.780035021196,571.119366097152,96.0698004367027,113.527516825927,3211.48387861949,2584.37848443387,101.345647500323,84.7195143296422,202.155892888809,176.461108045603,2904.36011821839,1588.25989289437,454.429206701709,457.070048787057,281.426221581116,447.089670190999,303.406521484654,613.158726208135,84.1839894236992,111.693450169393,932.616413164965,1365.45694984967,1098.50239878832,1131.10246688791,335.806216352793,336.404129218193,352.830320247891,264.757562843696
"Ruminococcus callidus et rel.",113.028513041608,250.006260117345,341.541485414899,374.414166605075,161.696606222915,177.704656797996,388.584922438424,337.705983652155,113.237444978992,103.785431701893,466.451122889151,439.22792700984,125.973443313322,105.403333073626,327.410730897756,323.014543946286,208.628353855531,224.429212227865,102.095050649231,111.666078079423,294.937956790964,375.931716369045,184.934207828457,131.328077511753,111.948915556573,111.010399221895,155.359987939343,141.968430630969,147.664040159208,168.137855559703,227.6047792123,242.720145110675,148.510568548698,155.432567981062,158.624421382473,125.275720757754,242.681551038386,265.428940845863,292.146602734223,214.650317054314,264.526351393856,189.367000262311,134.63887578426,148.211726846152
"Ruminococcus gnavus et rel.",360.129163458957,516.19802735233,376.569511001498,413.083021187334,277.851001280737,316.796262278782,357.118196236006,385.994007247625,302.648074970212,258.428379819698,494.461161240117,438.885364329784,833.782199891757,742.062652227109,232.508517858407,263.040183883007,325.301080797368,355.840697297626,304.652609358589,266.39673323786,389.279865431358,391.775861441599,335.136062688182,411.981847234129,396.016252752196,554.162217020102,452.795177216687,312.099232876378,236.349249767408,238.062553703405,519.005608717495,611.94096269534,315.790193314998,437.108432032506,407.262842217567,602.770312357282,475.411044845486,599.795010141774,352.55838934642,378.869867316359,976.164809908824,639.365031406984,202.672455999196,200.925219925029
"Ruminococcus lactaris et rel.",1174.66705036654,949.750855364899,539.936943164456,733.426500401954,960.02061272206,1298.35683262112,1127.42701015922,1108.82905015478,890.468811353375,1102.2540387035,338.157745431577,222.786864857398,566.420077742355,712.27222046654,451.537417186197,604.540721349607,549.328660709552,523.537873578553,726.216255848958,516.267767231648,384.489827162997,322.45188259297,368.17643604367,364.921347562881,895.682307149622,645.344967435227,535.217817318051,398.958204432537,581.775675228509,1335.84988581422,388.400679334484,444.740096973399,566.006452637256,925.441842480397,1155.73749478904,2084.97653381932,342.818901423797,449.321736164148,375.973860476709,437.795063129978,1304.31078089695,617.373492671883,1197.00139204681,913.179058859146
"Ruminococcus obeum et rel.",948.641751052871,1606.72217386231,1404.73203865357,1694.32065715962,1856.33520063871,2497.10952414364,1708.00445229588,1560.28108250635,2579.54006732561,1795.40621578142,2088.82076522881,2034.17779994473,3257.57334294609,3632.88363280106,939.823061326215,1018.68039433681,2031.70354419975,2341.04585059002,2570.94208083803,3004.43355575356,1446.12381919652,1427.00028103935,1545.94515462816,1480.77310435601,1570.43710094684,1879.41136433115,312.692312178999,404.830071795598,1395.80407330461,1305.53459518343,2354.1005201995,2074.13957545136,1428.40103488503,1887.76299643212,2030.4403532173,3449.34858484,1568.73509857618,3185.10366071008,1496.4987530282,1503.36098940394,4047.40086622696,3181.78277049886,1445.76316238009,1945.561745426
"Serratia",64.7865231273962,57.9767593123776,61.7899303228523,63.6595797239812,78.2035838868848,91.1916118088106,73.5479284449954,63.2238021866781,58.1645396313092,59.1057878975521,56.8723931321693,79.0651037202858,69.5309622620748,69.6157180018153,65.0935414439835,106.29107878519,70.8467030938778,70.7766160808979,61.3829316973569,60.5789719252488,67.7897394979568,67.1852072987752,79.1369527635458,58.8270284506919,58.3921922745127,57.8468634706622,459.379221482344,168.2007461547,72.0575459857813,63.6087493102802,77.8199377565845,69.2186727455427,60.7825189655364,67.8510291084671,97.708019881728,276.620986937261,56.3647629424739,85.0725754432736,63.9510874562902,74.8597791003118,74.2632102961331,79.9299117458279,58.8371585349584,67.0054268276406
"Sporobacter termitidis et rel.",187.352361591223,182.454287492399,199.083520220137,189.920310630052,160.537695315277,145.34320184451,348.725193863437,326.382067646875,124.15854568804,114.373266046557,214.495631602063,238.654818952379,144.863876382159,179.48169968864,233.672930989773,310.192216068297,135.373429096755,134.144285342868,120.463051021229,162.704852994017,412.665964494904,517.855079247825,183.680407730132,151.252173844208,133.659651525718,147.904237279743,543.044763981024,552.787252576332,147.178417783021,135.791698203284,222.032911108655,167.870829940439,336.955245397277,196.571625254428,116.684313016795,126.886251913025,121.006854704131,236.817167782993,436.775460345698,395.908642821922,203.456459573043,203.539763176823,383.122959901872,322.400381945512
"Staphylococcus",58.754889821133,79.5462748608669,81.3600722852176,80.3891432349782,62.3899232517794,71.2993581861134,70.246837725466,99.3749141845254,72.1975379040429,104.284179456371,64.236799681404,79.5303551282873,84.7253971428407,77.7592339838901,57.7879003416692,57.7877101984981,78.3606398519843,74.799360581145,81.9663262039922,86.5927179538493,58.6172909296354,80.3240505737473,69.9091823675641,79.3015163075667,65.222616109025,63.3178119624493,57.7176958348766,58.2517527804045,58.1152065173523,59.3301745293312,65.3668794276411,62.6851282321309,59.0260133579378,58.230750467638,67.5247462550839,77.5593805088643,64.6839532475482,74.0096984714324,57.0529216475132,57.9233369350082,75.0809650158028,67.7412704659463,71.9721746466245,70.9870448087726
"Streptococcus bovis et rel.",812.700778913289,631.678967829759,250.37400723863,365.749175711456,484.087755207244,479.328806395899,440.620911339087,424.924522214001,689.737517818871,549.371780005084,309.332914152301,260.392454396756,837.202469143289,615.400657927963,190.38651899842,200.472229202301,635.322070420714,322.575425866495,1024.85056958198,565.955290092153,302.798996914934,277.698926338212,698.659659229929,320.21374011354,989.357507211718,319.008417266284,303.81442067038,332.91731882219,496.809055326723,484.625541510022,258.159530802254,499.654314599256,231.171077968868,464.031162782255,397.505146477635,904.096397627728,286.884886735655,382.945243517351,626.177826551582,614.241726424872,402.338728432982,362.399340310429,577.003358522901,374.941339065175
"Streptococcus intermedius et rel.",216.84220526674,190.547085035132,156.891879459713,236.29743855303,173.236152733698,191.346281283435,211.529315593932,219.622817839072,255.806488392674,202.425896261611,133.039783831533,139.890553381488,248.500111403778,284.892837234872,101.06137232471,104.153728764722,209.078702914951,158.660155963041,332.292809079728,269.714119262915,121.095951200356,116.249345649561,219.437876767633,159.297979780304,212.163717112043,132.608294405662,138.394982141702,132.616275420096,184.547340622669,172.166416164406,119.990662672776,163.331078085173,118.514809331975,173.234547663768,185.735167408594,409.230307334654,135.896929822416,170.241276154939,180.649268914393,174.471731689342,190.969176325568,143.228528768117,187.10992201653,133.332142439686
"Streptococcus mitis et rel.",617.37634278277,435.095567034767,288.949172060434,524.003909365546,448.132730148053,480.925566899482,456.419276469906,475.702029086878,807.339015200225,516.517048761749,252.751067865835,261.975012970186,739.374228254303,686.041876666483,163.051403879341,166.54917212029,494.715384278321,326.324304598457,1009.94542306768,652.945770981979,225.331507531134,203.514646147294,508.701341803672,286.712486835055,546.530847501837,243.550389994772,282.125449930659,269.573366441013,513.574756467209,421.095288844433,241.312776681455,406.498517956243,216.984973473671,402.770449294501,391.338216973583,1187.45440514983,234.433262136713,349.622788111789,434.426673375524,414.767670969451,362.642520341043,262.207046700565,437.365707339416,272.646396675461
"Subdoligranulum variable at rel.",375.139436567953,487.143205223032,1207.1164978747,802.779763209266,1167.17047451141,1040.48113765844,664.146685345829,766.059232699881,2068.58200126665,821.381099306556,275.557402030279,676.809882018397,881.432935961173,1083.57405334789,802.855433088799,988.251029431411,1325.75695259077,679.117340404902,180.402812218368,168.382162416631,836.172473746472,959.71616325582,614.899539986351,824.923437561627,936.768506311521,678.654476416832,1864.41812950679,1595.93414921279,573.005356948564,541.178553021808,963.593657581564,691.365485511276,425.369129647111,515.671103222873,227.103699491404,307.466646187513,344.393083442512,596.135325135879,1836.95071373669,2076.73345523413,554.878941541341,609.87956785406,578.01625685306,1018.83070571177
"Sutterella wadsworthia et rel.",151.798862208122,115.150841036297,165.95519339585,122.426948305304,116.466434590976,109.909690799547,84.0202979918515,81.5012759993632,90.6654534229393,126.735905523888,163.219681230272,158.853950393545,96.6203402035519,95.3266876070858,87.9413913889457,74.7884212141362,109.471261088185,113.188607394449,119.740176701459,109.897239854228,75.8097287831111,93.6666061875386,73.0184610232604,79.8623271141576,68.2081720478346,69.950666459537,96.3623409259958,71.8275255618312,120.741221114856,131.722555988346,87.6960943876522,92.8940193489518,69.4386015416087,92.0511739492999,152.07049437672,125.107926975849,86.2643080939062,71.6973886055446,106.105024944889,108.155956312772,70.9458288257764,68.3873873152144,123.941632284882,129.069120918479
"Tannerella et rel.",205.472477199526,132.2400596973,114.537415229068,113.662092324785,186.544677583117,146.214333608121,94.8248842570832,122.869532846001,103.619272944484,119.826284761612,118.557649000776,125.334888342167,114.917712675013,138.227024972277,114.616182329997,110.893750388735,186.573736672682,170.353077394552,121.796618167453,140.659390550266,105.018817042675,124.451110851341,135.884891014765,123.6565686742,109.112587556358,110.544802386657,126.519156202038,145.823435140827,156.928607879195,206.018421120443,141.40757603239,152.031760345045,148.246828969219,77.1882741480175,222.759726752919,110.275131747939,215.797039782414,95.9537441633661,194.899285371988,179.027088002114,82.5079415681479,83.5206609537357,130.314042463172,157.684348291059
